time;dataset;alpha;distribution;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;attack method;attack arg;num attack clients;client number;contribution
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeastCore;random data generation;0.1;1;3;0.2895833333333333
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeastCore;random data generation;0.1;1;4;0.01041666666666674
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeastCore;random data generation;0.1;1;5;0.0708333333333333
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeastCore;random data generation;0.1;1;6;0.029166666666666674
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeastCore;random data generation;0.1;1;7;0.07291666666666652
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeastCore;random data generation;0.1;1;0;0.01041666666666674
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeastCore;random data generation;0.1;1;1;0.1645833333333333
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeastCore;random data generation;0.1;1;2;0.3104166666666667
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeastCore;random data generation;0.1;1;3;0.2895833333333333
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeastCore;random data generation;0.1;1;4;0.01041666666666674
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeastCore;random data generation;0.1;1;5;0.0708333333333333
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeastCore;random data generation;0.1;1;6;0.029166666666666674
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeastCore;random data generation;0.1;1;7;0.07291666666666652
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeastCore;label flip;0.1;1;0;0.0010576414595450112
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeastCore;label flip;0.1;1;1;0.17272888754964488
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeastCore;label flip;0.1;1;2;0.26719893363259417
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeastCore;label flip;0.1;1;3;0.25001225991498455
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeastCore;label flip;0.1;1;4;0.0010576414595450112
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeastCore;label flip;0.1;1;5;0.13031786263145329
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeastCore;label flip;0.1;1;6;0.10803886059546708
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeastCore;label flip;0.1;1;7;0.03833791275676657
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeastCore;label flip;0.1;1;0;0.009015094370797505
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeastCore;label flip;0.1;1;1;0.1586315789007835
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeastCore;label flip;0.1;1;2;0.34583576301581986
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeastCore;label flip;0.1;1;3;0.3242172160729815
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeastCore;label flip;0.1;1;4;0.013954281832161852
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeastCore;label flip;0.1;1;5;0.024971847562902605
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeastCore;label flip;0.1;1;6;-0.02392225002110837
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeastCore;label flip;0.1;1;7;0.10042146826566178
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeastCore;label flip;0.1;1;0;0.01041666666666666
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeastCore;label flip;0.1;1;1;0.16666666666666674
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeastCore;label flip;0.1;1;2;0.3125000000000001
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeastCore;label flip;0.1;1;3;0.29166666666666674
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeastCore;label flip;0.1;1;4;0.01041666666666666
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeastCore;label flip;0.1;1;5;0.07291666666666685
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeastCore;label flip;0.1;1;6;0.03125000000000011
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeastCore;label flip;0.1;1;7;0.06250000000000011
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeastCore;label flip;0.1;1;0;0.01041666666666666
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeastCore;label flip;0.1;1;1;0.16666666666666674
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeastCore;label flip;0.1;1;2;0.3125000000000001
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeastCore;label flip;0.1;1;3;0.29166666666666674
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeastCore;label flip;0.1;1;4;0.01041666666666666
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeastCore;label flip;0.1;1;5;0.07291666666666685
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeastCore;label flip;0.1;1;6;0.03125000000000011
