time;dataset;alpha;distribution;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;client number;contribution
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;MC-LeastCore;3;0.32184295974169624
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;MC-LeastCore;4;0.01950361304943149
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;MC-LeastCore;5;0.03326818869794157
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;MC-LeastCore;6;-0.015125997594981233
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;MC-LeastCore;7;0.020992252362303898
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;MC-LeastCore;0;0.043402777777777755
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;MC-LeastCore;1;0.19270833333333337
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;MC-LeastCore;2;0.2951388888888889
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;1;0.0
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;2;-0.011288099477075764
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;3;-0.011288099477075764
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;4;-0.011288099477075764
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;5;0.0
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;6;0.0
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;7;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;0;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;1;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;2;-0.01041666666666663
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;3;-0.01041666666666663
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;4;-0.01041666666666663
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;5;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;6;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;7;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeaveOneOut;0;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeaveOneOut;1;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeaveOneOut;2;-0.01041666666666663
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeaveOneOut;3;-0.01041666666666663
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeaveOneOut;4;-0.01041666666666663
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeaveOneOut;5;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeaveOneOut;6;0.0
2024-03-27 18:46:45;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeaveOneOut;7;0.0
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;MC-LeastCore;3;0.27430555555555564
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;MC-LeastCore;4;0.043402777777777846
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;MC-LeastCore;5;0.08680555555555564
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;MC-LeastCore;6;-0.02083333333333337
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;MC-LeastCore;7;0.043402777777777846
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;MC-LeastCore;0;0.043402777777777755
