time;distribution;dataset;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;alpha;attack_method;attack_arg;num_attack_clients;x;y;remove topic;num_removed_client
2024-03-30 03:06:59;label skew;dota2;6695;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.25;0.33427977561950684;best;5.0
2024-03-30 03:06:59;label skew;dota2;6695;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.375;0.2939881384372711;best;6.0
2024-03-30 03:06:59;label skew;dota2;6695;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.5;-0.08881442248821259;best;7.0
2024-03-30 03:06:59;label skew;dota2;6695;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.625;-0.1580052673816681;best;4.0
2024-03-30 03:06:59;label skew;dota2;6695;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.75;-0.16043366491794586;best;1.0
2024-03-30 03:06:59;label skew;dota2;6695;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.875;-0.12953691184520721;best;0.0
2024-03-30 03:06:59;label skew;dota2;6695;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.0;1.0;worst;0.0
2024-03-30 03:06:59;label skew;dota2;6695;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.125;0.9997004866600037;worst;1.0
2024-03-30 03:06:59;label skew;dota2;6695;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.25;0.9989644885063171;worst;4.0
2024-03-30 03:06:59;label skew;dota2;6695;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.375;0.9989681839942932;worst;7.0
2024-03-30 03:06:59;label skew;dota2;6695;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.5;0.99863201379776;worst;6.0
2024-03-30 03:06:59;label skew;dota2;6695;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.625;0.9946630001068115;worst;5.0
2024-03-30 03:06:59;label skew;dota2;6695;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.75;0.9218493700027466;worst;3.0
2024-03-30 03:06:59;label skew;dota2;6695;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.875;0.8360582590103149;worst;2.0
2024-03-30 03:07:14;label skew;tictactoe;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.0;1.0;best;1.0
2024-03-30 03:07:14;label skew;tictactoe;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.125;0.4101763069629669;best;0.0
2024-03-30 03:07:14;label skew;tictactoe;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.25;0.12335279583930969;best;5.0
2024-03-30 03:07:14;label skew;tictactoe;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.375;0.1350473016500473;best;6.0
2024-03-30 03:07:14;label skew;tictactoe;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.5;0.08571291714906693;best;7.0
