time;distribution;dataset;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;alpha;x;y;remove topic;num_removed_client
2023-06-15 21:23:40;quantity skew;adult;6698;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.625;26799.0;worst;0.0
2023-06-15 21:23:40;quantity skew;adult;6698;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.75;23174.0;worst;5.0
2023-06-15 21:23:40;quantity skew;adult;6698;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.875;17164.0;worst;2.0
2023-06-15 21:23:40;quantity skew;bank;6698;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.0;40689.0;best;2.0
2023-06-15 21:23:40;quantity skew;bank;6698;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.125;14419.0;best;5.0
2023-06-15 21:23:40;quantity skew;bank;6698;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.25;5625.0;best;0.0
2023-06-15 21:23:40;quantity skew;bank;6698;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.375;435.0;best;3.0
2023-06-15 21:23:40;quantity skew;bank;6698;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.5;81.0;best;7.0
2023-06-15 21:23:40;quantity skew;bank;6698;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.625;38.0;best;1.0
2023-06-15 21:23:40;quantity skew;bank;6698;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.75;4.0;best;6.0
2023-06-15 21:23:40;quantity skew;bank;6698;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.875;1.0;best;4.0
2023-06-15 21:23:40;quantity skew;bank;6698;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.0;40689.0;worst;4.0
2023-06-15 21:23:40;quantity skew;bank;6698;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.125;40688.0;worst;6.0
2023-06-15 21:23:40;quantity skew;bank;6698;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.25;40685.0;worst;1.0
2023-06-15 21:23:40;quantity skew;bank;6698;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.375;40651.0;worst;7.0
2023-06-15 21:23:40;quantity skew;bank;6698;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.5;40608.0;worst;3.0
2023-06-15 21:23:40;quantity skew;bank;6698;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.625;40254.0;worst;0.0
2023-06-15 21:23:40;quantity skew;bank;6698;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.75;35064.0;worst;5.0
2023-06-15 21:23:40;quantity skew;bank;6698;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.875;26270.0;worst;2.0
2023-06-15 21:23:40;quantity skew;adult;6699;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.0;27145.0;best;4.0
2023-06-15 21:23:40;quantity skew;adult;6699;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.125;11944.0;best;5.0
