time;dataset;alpha;distribution;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;client number;contribution
2023-07-06 00:45:38;tictactoe;0.8;label skew;6696;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;7;0.01879401132464409
2023-07-06 00:45:38;tictactoe;0.8;label skew;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0;115.0000000000001
2023-07-06 00:45:38;tictactoe;0.8;label skew;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;1;31.999999999999954
2023-07-06 00:45:38;tictactoe;0.8;label skew;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;2;281.0000000000001
2023-07-06 00:45:38;tictactoe;0.8;label skew;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;3;59.000000000000014
2023-07-06 00:45:38;tictactoe;0.8;label skew;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;4;3.9999999999999942
2023-07-06 00:45:38;tictactoe;0.8;label skew;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;5;156.00000000000048
2023-07-06 00:45:38;tictactoe;0.8;label skew;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;6;64.99999999999986
2023-07-06 00:45:38;tictactoe;0.8;label skew;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;7;150.00000000000028
2023-07-06 00:45:38;tictactoe;0.8;label skew;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0;46.00000000000004
2023-07-06 00:45:38;tictactoe;0.8;label skew;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;1;52.000000000000114
2023-07-06 00:45:38;tictactoe;0.8;label skew;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;2;22.00000000000005
2023-07-06 00:45:38;tictactoe;0.8;label skew;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;3;44.99999999999995
2023-07-06 00:45:38;tictactoe;0.8;label skew;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;4;281.0000000000001
2023-07-06 00:45:38;tictactoe;0.8;label skew;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;5;246.00000000000034
2023-07-06 00:45:38;tictactoe;0.8;label skew;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;6;63.0000000000001
2023-07-06 00:45:38;tictactoe;0.8;label skew;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;7;105.9999999999998
2023-07-06 00:45:38;tictactoe;0.8;label skew;6697;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;0;0.023919278755784035
2023-07-06 00:45:38;tictactoe;0.8;label skew;6697;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;1;0.02236880734562874
2023-07-06 00:45:38;tictactoe;0.8;label skew;6697;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;2;0.009680446237325668
2023-07-06 00:45:38;tictactoe;0.8;label skew;6697;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;3;0.2611275017261505
2023-07-06 00:45:38;tictactoe;0.8;label skew;6697;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;4;0.48333749175071716
2023-07-06 00:45:38;tictactoe;0.8;label skew;6697;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;5;0.10105007886886597
