time;distribution;dataset;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;alpha;attack_method;attack_arg;x;y;remove topic;num_removed_client
2023-06-24 21:36:22;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.125;3.5697910441772326e-33;worst;0.0
2023-06-24 21:36:22;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.25;0.0;worst;2.0
2023-06-24 21:36:22;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.375;2.40524968611854e-34;worst;1.0
2023-06-24 21:36:22;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.5;0.0;worst;3.0
2023-06-24 21:36:22;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.625;0.0;worst;7.0
2023-06-24 21:36:22;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.75;1.0122653418874784e-35;worst;5.0
2023-06-24 21:36:22;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.875;0.0;worst;4.0
2023-06-24 21:36:31;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.0;1.9612763363855455e-33;best;4.0
2023-06-24 21:36:31;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.125;0.0;best;5.0
2023-06-24 21:36:31;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.25;5.925315251999342e-39;best;7.0
2023-06-24 21:36:31;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.375;0.0;best;3.0
2023-06-24 21:36:31;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.5;0.0;best;6.0
2023-06-24 21:36:31;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.625;0.0;best;1.0
2023-06-24 21:36:31;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.75;4.466909966091197e-49;best;0.0
2023-06-24 21:36:31;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.875;1.9479996826647878e-57;best;2.0
2023-06-24 21:36:31;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.0;1.9612763363855455e-33;worst;2.0
2023-06-24 21:36:31;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.125;3.4893565984153124e-33;worst;0.0
2023-06-24 21:36:31;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.25;0.0;worst;1.0
2023-06-24 21:36:31;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.375;2.699793771296664e-34;worst;6.0
2023-06-24 21:36:31;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.5;0.0;worst;3.0
2023-06-24 21:36:31;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.625;0.0;worst;7.0
2023-06-24 21:36:31;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.75;1.0122653418874784e-35;worst;5.0
2023-06-24 21:36:31;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.875;0.0;worst;4.0
2023-06-24 21:36:34;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.0;1.961276098289295e-33;best;4.0
2023-06-24 21:36:34;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.125;0.0;best;5.0
2023-06-24 21:36:34;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.25;5.925310472272619e-39;best;7.0
2023-06-24 21:36:34;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.375;0.0;best;3.0
2023-06-24 21:36:34;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.5;0.0;best;6.0
2023-06-24 21:36:34;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.625;0.0;best;1.0
2023-06-24 21:36:34;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.75;4.466823081320014e-49;best;0.0
2023-06-24 21:36:34;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.875;1.9479996826647878e-57;best;2.0
2023-06-24 21:36:34;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.0;1.961276098289295e-33;worst;2.0
2023-06-24 21:36:34;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.125;3.4893561523063945e-33;worst;0.0
2023-06-24 21:36:34;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.25;0.0;worst;1.0
2023-06-24 21:36:34;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.375;2.699793771296664e-34;worst;6.0
2023-06-24 21:36:34;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.5;0.0;worst;3.0
2023-06-24 21:36:34;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.625;0.0;worst;7.0
2023-06-24 21:36:34;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.75;1.0122653418874784e-35;worst;5.0
2023-06-24 21:36:34;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.875;0.0;worst;4.0
2023-06-24 21:36:56;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.0;0.0;best;1.0
2023-06-24 21:36:56;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.125;0.0;best;2.0
2023-06-24 21:36:56;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.25;1.0947576765837748e-36;best;7.0
2023-06-24 21:36:56;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.375;0.0;best;6.0
2023-06-24 21:36:56;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.5;1.5702941040081747e-40;best;4.0
2023-06-24 21:36:56;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.625;3.8054824323876996e-42;best;5.0
2023-06-24 21:36:56;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.75;0.0;best;0.0
2023-06-24 21:36:56;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.875;1.881831450800653e-54;best;3.0
2023-06-24 21:36:56;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.0;0.0;worst;3.0
2023-06-24 21:36:56;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.125;1.1498559027816265e-32;worst;0.0
2023-06-24 21:36:56;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.25;1.7303443539351253e-34;worst;5.0
2023-06-24 21:36:56;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.375;2.5318104828991334e-34;worst;4.0
2023-06-24 21:36:56;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.5;6.909398864685843e-35;worst;6.0
2023-06-24 21:36:56;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.625;0.0;worst;7.0
2023-06-24 21:36:56;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.75;0.0;worst;2.0
2023-06-24 21:36:56;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.875;1.9225110194360824e-39;worst;1.0
2023-06-24 21:37:07;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.0;1.0253624328582694e-32;best;1.0
2023-06-24 21:37:07;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.125;5.60458162923223e-35;best;4.0
2023-06-24 21:37:07;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.25;2.0992457190361746e-36;best;5.0
2023-06-24 21:37:07;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.375;3.1687299414311473e-37;best;7.0
2023-06-24 21:37:07;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.5;1.1427250848714982e-38;best;3.0
2023-06-24 21:37:07;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.625;9.41865427365708e-40;best;2.0
2023-06-24 21:37:07;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.75;6.894736861076344e-41;best;6.0
2023-06-24 21:37:07;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.875;0.0;best;0.0
2023-06-24 21:37:07;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.0;1.0253624328582694e-32;worst;0.0
2023-06-24 21:37:07;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.125;2.2375928476895052e-33;worst;6.0
2023-06-24 21:37:07;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.25;1.3959085029536453e-34;worst;2.0
2023-06-24 21:37:07;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.375;0.0;worst;3.0
2023-06-24 21:37:07;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.5;6.805495327125787e-36;worst;7.0
2023-06-24 21:37:07;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.625;0.0;worst;5.0
2023-06-24 21:37:07;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.75;1.4292961889340732e-37;worst;4.0
2023-06-24 21:37:07;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.875;1.9225110194360824e-39;worst;1.0
2023-06-24 21:37:26;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.0;0.0;best;1.0
2023-06-24 21:37:26;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.125;0.0;best;2.0
2023-06-24 21:37:26;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.25;1.0947576765837748e-36;best;7.0
2023-06-24 21:37:26;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.375;0.0;best;6.0
2023-06-24 21:37:26;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.5;1.5702941040081747e-40;best;4.0
2023-06-24 21:37:26;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.625;3.8054824323876996e-42;best;5.0
2023-06-24 21:37:26;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.75;0.0;best;0.0
2023-06-24 21:37:26;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.875;1.881831450800653e-54;best;3.0
2023-06-24 21:37:26;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.0;0.0;worst;3.0
2023-06-24 21:37:26;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.125;1.1498559027816265e-32;worst;0.0
2023-06-24 21:37:26;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.25;1.7303443539351253e-34;worst;5.0
2023-06-24 21:37:26;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.375;2.5318104828991334e-34;worst;4.0
2023-06-24 21:37:26;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.5;6.909398864685843e-35;worst;6.0
2023-06-24 21:37:26;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.625;0.0;worst;7.0
2023-06-24 21:37:26;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.75;0.0;worst;2.0
2023-06-24 21:37:26;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.875;1.9225110194360824e-39;worst;1.0
2023-06-24 21:37:28;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.0;0.0;best;1.0
2023-06-24 21:37:28;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.125;0.0;best;2.0
2023-06-24 21:37:28;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.25;1.0947587066414964e-36;best;7.0
2023-06-24 21:37:28;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.375;0.0;best;6.0
2023-06-24 21:37:28;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.5;1.5702990872105133e-40;best;4.0
2023-06-24 21:37:28;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.625;3.8055069904279293e-42;best;5.0
2023-06-24 21:37:28;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.75;0.0;best;0.0
2023-06-24 21:37:28;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.875;1.881831450800653e-54;best;3.0
2023-06-24 21:37:28;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.0;0.0;worst;3.0
2023-06-24 21:37:28;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.125;1.1498562349664902e-32;worst;0.0
2023-06-24 21:37:28;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.25;1.7303443539351253e-34;worst;5.0
2023-06-24 21:37:28;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.375;2.5318104828991334e-34;worst;4.0
2023-06-24 21:37:28;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.5;6.909398864685843e-35;worst;6.0
2023-06-24 21:37:28;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.625;0.0;worst;7.0
2023-06-24 21:37:28;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.75;0.0;worst;2.0
2023-06-24 21:37:28;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;data replication;0.3;0.875;1.9225110194360824e-39;worst;1.0
2023-06-24 21:37:42;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.0;2.551373954889557e-32;best;1.0
2023-06-24 21:37:42;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.125;0.0;best;2.0
2023-06-24 21:37:42;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.25;0.0;best;5.0
2023-06-24 21:37:42;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.375;1.468444062892951e-37;best;3.0
2023-06-24 21:37:42;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.5;3.240364778963398e-38;best;6.0
2023-06-24 21:37:42;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.625;1.896131312682848e-39;best;7.0
2023-06-24 21:37:42;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.75;0.0;best;4.0
2023-06-24 21:37:42;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.875;0.0;best;0.0
2023-06-24 21:37:42;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.0;2.551373954889557e-32;worst;0.0
2023-06-24 21:37:42;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.125;1.2510719352401e-32;worst;4.0
2023-06-24 21:37:42;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.25;0.0;worst;7.0
2023-06-24 21:37:42;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.375;1.2691439988226225e-35;worst;6.0
2023-06-24 21:37:42;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.5;0.0;worst;3.0
2023-06-24 21:37:42;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.625;1.9637956256876876e-36;worst;5.0
2023-06-24 21:37:42;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.75;3.471130992293696e-40;worst;2.0
2023-06-24 21:37:42;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;random data generation;0.3;0.875;0.0;worst;1.0
2023-06-24 21:37:46;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.0;4.9682133279008176e-33;best;4.0
2023-06-24 21:37:46;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.125;0.0;best;2.0
2023-06-24 21:37:46;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.25;0.0;best;1.0
2023-06-24 21:37:46;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.375;0.0;best;5.0
2023-06-24 21:37:46;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.5;2.2623110341347383e-42;best;6.0
2023-06-24 21:37:46;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.625;0.0;best;7.0
2023-06-24 21:37:46;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.75;0.0;best;3.0
2023-06-24 21:37:46;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.875;4.4674398804575675e-50;best;0.0
2023-06-24 21:37:46;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.0;4.9682133279008176e-33;worst;0.0
2023-06-24 21:37:46;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.125;1.2510719352401e-32;worst;3.0
2023-06-24 21:37:46;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.25;1.5772727668378933e-33;worst;7.0
2023-06-24 21:37:46;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.375;0.0;worst;6.0
2023-06-24 21:37:46;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.5;0.0;worst;5.0
2023-06-24 21:37:46;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.625;0.0;worst;1.0
2023-06-24 21:37:46;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.75;5.002016018568785e-39;worst;2.0
2023-06-24 21:37:46;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;low quality data;0.3;0.875;1.1609588405838529e-42;worst;4.0
2023-06-24 21:38:23;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.0;4.9682133279008176e-33;best;4.0
2023-06-24 21:38:23;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.125;0.0;best;2.0
2023-06-24 21:38:23;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.25;0.0;best;1.0
2023-06-24 21:38:23;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.375;0.0;best;5.0
2023-06-24 21:38:23;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.5;2.2623110341347383e-42;best;6.0
2023-06-24 21:38:23;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.625;0.0;best;7.0
2023-06-24 21:38:23;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.75;0.0;best;3.0
2023-06-24 21:38:23;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.875;4.4674398804575675e-50;best;0.0
2023-06-24 21:38:23;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.0;4.9682133279008176e-33;worst;0.0
2023-06-24 21:38:23;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.125;1.2510719352401e-32;worst;3.0
2023-06-24 21:38:23;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.25;1.5772727668378933e-33;worst;7.0
2023-06-24 21:38:23;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.375;0.0;worst;6.0
2023-06-24 21:38:23;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.5;0.0;worst;5.0
2023-06-24 21:38:23;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;robust_volume;ShapleyValue;0.8;label flip;0.3;0.625;0.0;worst;1.0
